,codeBlockId,codeBlock_start,codeBlock_end,codeBlock_fileinfo,codeblock_Code,codeCloneBlockId,codeCloneBlock_Fileinfo,Similarity_Tokens,Similarity_Variable_Flow,Similarity_MethodCall_Flow,nloc,Revision,datetime
33,CodeBlock14,1,12,C:/Users/soujanya basangari/Documents/Theses final code/Java_Repository_Test_Repo-main\Rational.java,"['publicclassRational{', 'publicstaticvoidmain(Stringargs[]){', 'Rational\ttemp1\t=new\tRational();', 'temp1.setNumerator(17);', 'temp1.setDenominator(-12);', 'temp1.printRational();', 'Rational\ttemp2\t=new\tRational(temp1.getDenominator()', '15);', 'temp2.negate();', 'temp2.invert();', 'System.out.println(temp2+""""+temp2.add(temp1)+""""+temp2.toDouble());']",CodeBlock60,C:/Users/soujanya basangari/Documents/Theses final code/Java_Repository_Test_Repo-main\clones\sampleRational.java,1.0,1.0,1.0,4,3,2022-09-15 01:39:10.936594
34,CodeBlock15,12,17,C:/Users/soujanya basangari/Documents/Theses final code/Java_Repository_Test_Repo-main\Rational.java,"['privateint\tnumerator;', 'privateint\tdenominator;', 'publicvoid\tsetNumerator(intnumerator){', 'this.numerator\t=numerator;', 'this.correct();']",CodeBlock23,C:/Users/soujanya basangari/Documents/Theses final code/Java_Repository_Test_Repo-main\Rational.java,0.7272727272727273,0.75,1.0,4,3,2022-09-15 01:39:10.936594
35,CodeBlock15,12,17,C:/Users/soujanya basangari/Documents/Theses final code/Java_Repository_Test_Repo-main\Rational.java,"['privateint\tnumerator;', 'privateint\tdenominator;', 'publicvoid\tsetNumerator(intnumerator){', 'this.numerator\t=numerator;', 'this.correct();']",CodeBlock61,C:/Users/soujanya basangari/Documents/Theses final code/Java_Repository_Test_Repo-main\clones\sampleRational.java,1.0,1.0,1.0,4,3,2022-09-15 01:39:10.936594
36,CodeBlock15,12,17,C:/Users/soujanya basangari/Documents/Theses final code/Java_Repository_Test_Repo-main\Rational.java,"['privateint\tnumerator;', 'privateint\tdenominator;', 'publicvoid\tsetNumerator(intnumerator){', 'this.numerator\t=numerator;', 'this.correct();']",CodeBlock69,C:/Users/soujanya basangari/Documents/Theses final code/Java_Repository_Test_Repo-main\clones\sampleRational.java,0.7272727272727273,0.75,1.0,4,3,2022-09-15 01:39:10.936594
37,CodeBlock16,17,19,C:/Users/soujanya basangari/Documents/Theses final code/Java_Repository_Test_Repo-main\Rational.java,"['publicintgetNumerator(){', 'returnthis.numerator;']",CodeBlock62,C:/Users/soujanya basangari/Documents/Theses final code/Java_Repository_Test_Repo-main\clones\sampleRational.java,1.0,1.0,1.0,4,3,2022-09-15 01:39:10.936594
38,CodeBlock17,19,22,C:/Users/soujanya basangari/Documents/Theses final code/Java_Repository_Test_Repo-main\Rational.java,"['publicvoid\tsetDenominator(intdenominator){', 'this.denominator=denominator;', 'this.correct();']",CodeBlock63,C:/Users/soujanya basangari/Documents/Theses final code/Java_Repository_Test_Repo-main\clones\sampleRational.java,1.0,1.0,1.0,4,3,2022-09-15 01:39:10.936594
39,CodeBlock18,22,24,C:/Users/soujanya basangari/Documents/Theses final code/Java_Repository_Test_Repo-main\Rational.java,"['publicintgetDenominator(){', 'returnthis.denominator;']",CodeBlock64,C:/Users/soujanya basangari/Documents/Theses final code/Java_Repository_Test_Repo-main\clones\sampleRational.java,1.0,1.0,1.0,4,3,2022-09-15 01:39:10.936594
40,CodeBlock19,24,27,C:/Users/soujanya basangari/Documents/Theses final code/Java_Repository_Test_Repo-main\Rational.java,"['publicRational(){', 'this(0', '1);']",CodeBlock65,C:/Users/soujanya basangari/Documents/Theses final code/Java_Repository_Test_Repo-main\clones\sampleRational.java,1.0,1,1.0,4,3,2022-09-15 01:39:10.936594
41,CodeBlock20,27,30,C:/Users/soujanya basangari/Documents/Theses final code/Java_Repository_Test_Repo-main\Rational.java,"['publicRational(Rationalthat){', 'this(that.numerator', 'that.denominator);']",CodeBlock66,C:/Users/soujanya basangari/Documents/Theses final code/Java_Repository_Test_Repo-main\clones\sampleRational.java,1.0,1.0,1.0,4,3,2022-09-15 01:39:10.936594
42,CodeBlock21,30,34,C:/Users/soujanya basangari/Documents/Theses final code/Java_Repository_Test_Repo-main\Rational.java,"['publicRational(intnumerator', 'intdenominator){', 'this.set(numerator', 'denominator);']",CodeBlock67,C:/Users/soujanya basangari/Documents/Theses final code/Java_Repository_Test_Repo-main\clones\sampleRational.java,1.0,1.0,1.0,4,3,2022-09-15 01:39:10.936594
43,CodeBlock22,34,37,C:/Users/soujanya basangari/Documents/Theses final code/Java_Repository_Test_Repo-main\Rational.java,"['publicvoid\tset(Rationalthat){', 'this.set(that.numerator', 'that.denominator);']",CodeBlock68,C:/Users/soujanya basangari/Documents/Theses final code/Java_Repository_Test_Repo-main\clones\sampleRational.java,1.0,1.0,1.0,4,3,2022-09-15 01:39:10.936594
44,CodeBlock23,37,42,C:/Users/soujanya basangari/Documents/Theses final code/Java_Repository_Test_Repo-main\Rational.java,"['publicvoid\tset(intnumerator', 'intdenominator){', 'this.numerator\t=numerator;', 'this.denominator=denominator;', 'this.correct();']",CodeBlock15,C:/Users/soujanya basangari/Documents/Theses final code/Java_Repository_Test_Repo-main\Rational.java,0.7272727272727273,0.75,1.0,4,3,2022-09-15 01:39:10.936594
45,CodeBlock23,37,42,C:/Users/soujanya basangari/Documents/Theses final code/Java_Repository_Test_Repo-main\Rational.java,"['publicvoid\tset(intnumerator', 'intdenominator){', 'this.numerator\t=numerator;', 'this.denominator=denominator;', 'this.correct();']",CodeBlock61,C:/Users/soujanya basangari/Documents/Theses final code/Java_Repository_Test_Repo-main\clones\sampleRational.java,0.7272727272727273,0.75,1.0,4,3,2022-09-15 01:39:10.936594
46,CodeBlock23,37,42,C:/Users/soujanya basangari/Documents/Theses final code/Java_Repository_Test_Repo-main\Rational.java,"['publicvoid\tset(intnumerator', 'intdenominator){', 'this.numerator\t=numerator;', 'this.denominator=denominator;', 'this.correct();']",CodeBlock69,C:/Users/soujanya basangari/Documents/Theses final code/Java_Repository_Test_Repo-main\clones\sampleRational.java,1.0,1.0,1.0,4,3,2022-09-15 01:39:10.936594
